Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236711,Macbook Pro Laptop,1,1700.0,08/28/19 17:28,"627 Lincoln St, Dallas, TX 75001"
236712,AA Batteries (4-pack),2,3.84,08/30/19 07:14,"548 Jefferson St, Boston, MA 02215"
236713,27in FHD Monitor,1,149.99,08/05/19 20:00,"852 8th St, San Francisco, CA 94016"
236714,27in 4K Gaming Monitor,1,389.99,08/30/19 09:07,"194 Dogwood St, Atlanta, GA 30301"
236715,27in 4K Gaming Monitor,1,389.99,08/23/19 11:20,"628 Jefferson St, Portland, OR 97035"
236716,AA Batteries (4-pack),2,3.84,08/17/19 20:12,"84 Cedar St, San Francisco, CA 94016"
236716,USB-C Charging Cable,1,11.95,08/17/19 20:12,"84 Cedar St, San Francisco, CA 94016"
236717,Google Phone,1,600.0,08/11/19 12:26,"394 12th St, Atlanta, GA 30301"
236718,Apple Airpods Headphones,1,150.0,08/10/19 13:48,"499 7th St, San Francisco, CA 94016"
236719,AAA Batteries (4-pack),1,2.99,08/05/19 12:09,"948 2nd St, Atlanta, GA 30301"
236720,Apple Airpods Headphones,1,150.0,08/24/19 16:49,"881 10th St, Dallas, TX 75001"
236721,Apple Airpods Headphones,1,150.0,08/02/19 12:24,"198 Highland St, Seattle, WA 98101"
236722,AAA Batteries (4-pack),2,2.99,08/07/19 12:42,"241 6th St, San Francisco, CA 94016"
236723,Apple Airpods Headphones,1,150.0,08/01/19 18:56,"654 Pine St, New York City, NY 10001"
236724,Apple Airpods Headphones,1,150.0,08/21/19 01:08,"238 Hickory St, San Francisco, CA 94016"
236725,AAA Batteries (4-pack),3,2.99,08/24/19 20:15,"590 Lakeview St, San Francisco, CA 94016"
236726,AA Batteries (4-pack),1,3.84,08/29/19 09:25,"434 Church St, Boston, MA 02215"
236727,USB-C Charging Cable,1,11.95,08/19/19 08:10,"557 North St, New York City, NY 10001"
236728,ThinkPad Laptop,1,999.99,08/10/19 11:21,"526 North St, Portland, ME 04101"
236729,iPhone,1,700.0,08/09/19 09:28,"635 Lake St, San Francisco, CA 94016"
236729,Apple Airpods Headphones,1,150.0,08/09/19 09:28,"635 Lake St, San Francisco, CA 94016"
236730,Google Phone,1,600.0,08/02/19 10:17,"445 Lincoln St, New York City, NY 10001"
236730,Wired Headphones,1,11.99,08/02/19 10:17,"445 Lincoln St, New York City, NY 10001"
236731,AAA Batteries (4-pack),1,2.99,08/29/19 12:40,"62 Center St, San Francisco, CA 94016"
236732,Flatscreen TV,1,300.0,08/09/19 13:35,"328 North St, Dallas, TX 75001"
236733,Apple Airpods Headphones,1,150.0,08/08/19 10:21,"467 Hill St, Dallas, TX 75001"
236734,AA Batteries (4-pack),2,3.84,08/14/19 16:52,"405 Chestnut St, Dallas, TX 75001"
236735,Apple Airpods Headphones,1,150.0,08/18/19 22:08,"599 North St, Boston, MA 02215"
236736,Wired Headphones,1,11.99,08/03/19 17:36,"754 Chestnut St, Los Angeles, CA 90001"
236737,AA Batteries (4-pack),1,3.84,08/24/19 08:51,"908 Park St, San Francisco, CA 94016"
236738,Flatscreen TV,1,300.0,08/30/19 15:07,"672 7th St, New York City, NY 10001"
236739,USB-C Charging Cable,1,11.95,08/31/19 12:46,"949 Church St, Boston, MA 02215"
236740,USB-C Charging Cable,1,11.95,08/12/19 07:30,"950 13th St, San Francisco, CA 94016"
236741,USB-C Charging Cable,1,11.95,08/08/19 12:39,"26 Washington St, Boston, MA 02215"
236742,Macbook Pro Laptop,1,1700.0,08/11/19 01:47,"701 1st St, San Francisco, CA 94016"
236743,Lightning Charging Cable,1,14.95,08/27/19 12:55,"826 Forest St, Los Angeles, CA 90001"
236744,AAA Batteries (4-pack),1,2.99,08/09/19 20:21,"11 Wilson St, Atlanta, GA 30301"
236745,AAA Batteries (4-pack),1,2.99,08/17/19 21:01,"850 Ridge St, San Francisco, CA 94016"
236746,AAA Batteries (4-pack),2,2.99,08/13/19 09:52,"585 Spruce St, Los Angeles, CA 90001"
236747,AAA Batteries (4-pack),1,2.99,08/02/19 15:19,"255 Cherry St, New York City, NY 10001"
236748,Bose SoundSport Headphones,1,99.99,08/19/19 16:40,"977 13th St, New York City, NY 10001"
236749,AAA Batteries (4-pack),1,2.99,08/30/19 20:13,"498 Johnson St, Austin, TX 73301"
236750,Flatscreen TV,1,300.0,08/25/19 08:37,"806 Ridge St, Boston, MA 02215"
236751,27in 4K Gaming Monitor,1,389.99,08/03/19 09:18,"534 Washington St, Portland, ME 04101"
236752,27in 4K Gaming Monitor,1,389.99,08/27/19 21:41,"765 Lakeview St, Austin, TX 73301"
236753,Lightning Charging Cable,1,14.95,08/18/19 19:28,"501 Lakeview St, New York City, NY 10001"
236754,Lightning Charging Cable,1,14.95,08/13/19 10:29,"872 Ridge St, Seattle, WA 98101"
236755,Wired Headphones,1,11.99,08/19/19 13:59,"902 2nd St, Dallas, TX 75001"
236756,AA Batteries (4-pack),1,3.84,08/31/19 18:36,"444 West St, Boston, MA 02215"
236757,USB-C Charging Cable,1,11.95,08/07/19 19:28,"969 Spruce St, Seattle, WA 98101"
236758,Flatscreen TV,1,300.0,08/18/19 13:55,"155 Hickory St, Los Angeles, CA 90001"
236759,Bose SoundSport Headphones,1,99.99,08/27/19 12:09,"848 5th St, New York City, NY 10001"
236760,AA Batteries (4-pack),1,3.84,08/29/19 17:02,"35 Spruce St, Boston, MA 02215"
236761,27in FHD Monitor,1,149.99,08/19/19 21:43,"148 Chestnut St, San Francisco, CA 94016"
236762,AAA Batteries (4-pack),1,2.99,08/16/19 14:25,"632 Cherry St, San Francisco, CA 94016"
236763,Apple Airpods Headphones,1,150.0,08/06/19 10:23,"288 Lake St, Seattle, WA 98101"
236764,Bose SoundSport Headphones,1,99.99,08/22/19 15:48,"663 Elm St, Boston, MA 02215"
236765,Wired Headphones,1,11.99,08/24/19 10:48,"731 10th St, San Francisco, CA 94016"
236766,Wired Headphones,1,11.99,08/19/19 17:13,"287 Highland St, Seattle, WA 98101"
236767,iPhone,1,700.0,08/09/19 13:51,"41 Adams St, Dallas, TX 75001"
236768,AA Batteries (4-pack),2,3.84,08/27/19 10:21,"352 1st St, Portland, OR 97035"
236769,AA Batteries (4-pack),1,3.84,08/25/19 13:18,"270 Cherry St, Dallas, TX 75001"
236770,Wired Headphones,1,11.99,08/13/19 08:46,"796 Park St, San Francisco, CA 94016"
236771,Google Phone,1,600.0,08/07/19 18:04,"942 Elm St, Los Angeles, CA 90001"
236772,Apple Airpods Headphones,1,150.0,08/18/19 05:31,"61 Park St, Portland, OR 97035"
236773,Apple Airpods Headphones,1,150.0,08/20/19 20:16,"742 Forest St, Austin, TX 73301"
236774,AAA Batteries (4-pack),2,2.99,08/13/19 15:57,"634 Pine St, Austin, TX 73301"
236775,AAA Batteries (4-pack),2,2.99,08/06/19 08:25,"3 Dogwood St, New York City, NY 10001"
236776,Bose SoundSport Headphones,1,99.99,08/25/19 02:53,"729 Washington St, New York City, NY 10001"
236777,Lightning Charging Cable,1,14.95,08/29/19 13:25,"61 Park St, New York City, NY 10001"
236778,Wired Headphones,1,11.99,08/29/19 22:52,"625 Forest St, Dallas, TX 75001"
236779,27in FHD Monitor,1,149.99,08/29/19 09:31,"546 9th St, San Francisco, CA 94016"
236780,Lightning Charging Cable,1,14.95,08/18/19 18:50,"890 2nd St, Seattle, WA 98101"
236781,27in 4K Gaming Monitor,1,389.99,08/19/19 06:52,"707 Wilson St, Atlanta, GA 30301"
236782,USB-C Charging Cable,1,11.95,08/15/19 16:45,"366 Washington St, Boston, MA 02215"
236783,AA Batteries (4-pack),2,3.84,08/04/19 10:06,"350 Dogwood St, Boston, MA 02215"
236784,AAA Batteries (4-pack),1,2.99,08/29/19 13:17,"501 Maple St, Boston, MA 02215"
236785,Apple Airpods Headphones,1,150.0,08/22/19 19:17,"645 North St, Dallas, TX 75001"
236786,Lightning Charging Cable,1,14.95,08/06/19 08:41,"307 10th St, San Francisco, CA 94016"
236787,AAA Batteries (4-pack),1,2.99,08/27/19 14:06,"195 Wilson St, Boston, MA 02215"
236788,iPhone,1,700.0,08/21/19 12:09,"598 13th St, Los Angeles, CA 90001"
236789,Lightning Charging Cable,1,14.95,08/21/19 12:07,"377 South St, San Francisco, CA 94016"
236790,20in Monitor,2,109.99,08/21/19 21:28,"212 Hill St, San Francisco, CA 94016"
236791,27in FHD Monitor,1,149.99,08/06/19 17:53,"26 Jefferson St, Atlanta, GA 30301"
236792,Wired Headphones,1,11.99,08/22/19 14:38,"326 Johnson St, New York City, NY 10001"
236793,USB-C Charging Cable,1,11.95,08/12/19 12:01,"961 South St, Los Angeles, CA 90001"
236794,Wired Headphones,1,11.99,08/05/19 17:14,"588 Pine St, Dallas, TX 75001"
236795,AA Batteries (4-pack),4,3.84,08/13/19 18:02,"235 South St, Austin, TX 73301"
236796,Wired Headphones,1,11.99,08/15/19 16:14,"623 South St, Atlanta, GA 30301"
236797,Google Phone,1,600.0,08/16/19 18:45,"835 12th St, Los Angeles, CA 90001"
236798,Lightning Charging Cable,2,14.95,08/19/19 08:59,"614 7th St, Los Angeles, CA 90001"
236799,Google Phone,1,600.0,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016"
236799,Wired Headphones,1,11.99,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016"
236800,Lightning Charging Cable,1,14.95,08/21/19 15:02,"389 Highland St, Boston, MA 02215"
236801,USB-C Charging Cable,1,11.95,08/24/19 00:22,"43 Jackson St, Dallas, TX 75001"
236802,27in 4K Gaming Monitor,1,389.99,08/01/19 18:43,"668 9th St, Los Angeles, CA 90001"
236803,AA Batteries (4-pack),4,3.84,08/25/19 12:36,"124 Forest St, San Francisco, CA 94016"
236804,ThinkPad Laptop,1,999.99,08/06/19 23:10,"933 Center St, Los Angeles, CA 90001"
236805,USB-C Charging Cable,1,11.95,08/23/19 16:27,"445 10th St, New York City, NY 10001"
236806,USB-C Charging Cable,1,11.95,08/06/19 02:22,"828 Madison St, Boston, MA 02215"
236807,USB-C Charging Cable,1,11.95,08/27/19 20:49,"962 Highland St, Seattle, WA 98101"
236808,AA Batteries (4-pack),1,3.84,08/24/19 08:04,"782 12th St, New York City, NY 10001"
236809,Google Phone,1,600.0,08/01/19 20:53,"444 South St, Seattle, WA 98101"
236810,Lightning Charging Cable,1,14.95,08/23/19 07:47,"318 10th St, San Francisco, CA 94016"
236811,Wired Headphones,1,11.99,08/04/19 16:44,"352 Cherry St, San Francisco, CA 94016"
236812,Wired Headphones,1,11.99,08/25/19 19:48,"970 2nd St, Los Angeles, CA 90001"
236813,Lightning Charging Cable,1,14.95,08/04/19 15:29,"170 West St, Los Angeles, CA 90001"
236814,AAA Batteries (4-pack),2,2.99,08/14/19 19:24,"510 South St, San Francisco, CA 94016"
236815,27in FHD Monitor,1,149.99,08/28/19 17:55,"378 Adams St, Portland, ME 04101"
236816,USB-C Charging Cable,1,11.95,08/13/19 20:45,"179 Jackson St, New York City, NY 10001"
236817,Wired Headphones,1,11.99,08/04/19 17:09,"21 Lake St, Boston, MA 02215"
236818,Lightning Charging Cable,1,14.95,08/24/19 09:20,"462 Madison St, Dallas, TX 75001"
236819,Apple Airpods Headphones,1,150.0,08/15/19 15:37,"672 1st St, San Francisco, CA 94016"
236820,Lightning Charging Cable,1,14.95,08/04/19 23:25,"531 10th St, San Francisco, CA 94016"
236821,AA Batteries (4-pack),2,3.84,08/07/19 11:48,"590 11th St, Seattle, WA 98101"
236822,27in 4K Gaming Monitor,1,389.99,08/25/19 10:07,"184 Johnson St, San Francisco, CA 94016"
236823,AAA Batteries (4-pack),1,2.99,08/22/19 06:22,"861 Hickory St, Los Angeles, CA 90001"
236824,Wired Headphones,1,11.99,08/24/19 06:24,"323 11th St, New York City, NY 10001"
236825,USB-C Charging Cable,1,11.95,08/01/19 12:51,"988 West St, Los Angeles, CA 90001"
236826,20in Monitor,1,109.99,08/06/19 12:19,"636 9th St, Seattle, WA 98101"
236827,Lightning Charging Cable,1,14.95,08/30/19 21:25,"9 Center St, Atlanta, GA 30301"
236828,Apple Airpods Headphones,1,150.0,08/11/19 23:19,"515 13th St, San Francisco, CA 94016"
236829,Vareebadd Phone,1,400.0,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001"
236829,USB-C Charging Cable,1,11.95,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001"
236830,Apple Airpods Headphones,1,150.0,08/10/19 23:40,"581 6th St, Dallas, TX 75001"
236831,Wired Headphones,1,11.99,08/24/19 02:47,"115 Lake St, Atlanta, GA 30301"
236832,Apple Airpods Headphones,1,150.0,08/09/19 21:14,"479 Adams St, Seattle, WA 98101"
236833,Wired Headphones,1,11.99,08/06/19 09:39,"848 7th St, New York City, NY 10001"
236834,Bose SoundSport Headphones,1,99.99,08/10/19 00:11,"4 Willow St, Los Angeles, CA 90001"
236835,Flatscreen TV,1,300.0,08/29/19 10:55,"276 Chestnut St, San Francisco, CA 94016"
236836,Lightning Charging Cable,1,14.95,08/21/19 20:51,"304 Maple St, San Francisco, CA 94016"
236837,Wired Headphones,1,11.99,08/16/19 00:31,"693 Forest St, San Francisco, CA 94016"
236838,AAA Batteries (4-pack),1,2.99,08/28/19 20:16,"899 South St, Los Angeles, CA 90001"
236839,AA Batteries (4-pack),1,3.84,08/06/19 09:35,"18 Sunset St, Los Angeles, CA 90001"
236840,Apple Airpods Headphones,1,150.0,08/28/19 10:21,"580 Wilson St, Dallas, TX 75001"
236841,20in Monitor,1,109.99,08/30/19 13:29,"307 Jefferson St, Los Angeles, CA 90001"
236842,USB-C Charging Cable,1,11.95,08/06/19 19:10,"659 Madison St, Portland, OR 97035"
236843,AAA Batteries (4-pack),1,2.99,08/25/19 12:33,"821 Lakeview St, New York City, NY 10001"
236844,27in FHD Monitor,1,149.99,08/10/19 17:48,"297 6th St, Los Angeles, CA 90001"
236845,27in 4K Gaming Monitor,1,389.99,08/18/19 18:14,"327 Jackson St, Seattle, WA 98101"
236846,AA Batteries (4-pack),1,3.84,08/05/19 10:13,"440 6th St, Los Angeles, CA 90001"
236847,AA Batteries (4-pack),3,3.84,08/29/19 09:32,"490 Maple St, Portland, OR 97035"
236848,Wired Headphones,1,11.99,08/27/19 18:13,"56 5th St, New York City, NY 10001"
236849,Apple Airpods Headphones,1,150.0,08/04/19 18:13,"775 4th St, San Francisco, CA 94016"
236850,Google Phone,1,600.0,08/31/19 00:09,"543 Ridge St, New York City, NY 10001"
236851,27in 4K Gaming Monitor,1,389.99,08/29/19 00:08,"192 13th St, New York City, NY 10001"
236852,Wired Headphones,1,11.99,08/20/19 10:06,"235 Cherry St, Portland, OR 97035"
236853,Flatscreen TV,1,300.0,08/22/19 00:29,"68 11th St, Dallas, TX 75001"
236854,USB-C Charging Cable,1,11.95,08/14/19 05:56,"753 Adams St, San Francisco, CA 94016"
236855,Bose SoundSport Headphones,1,99.99,08/28/19 12:15,"360 River St, Seattle, WA 98101"
236856,AA Batteries (4-pack),3,3.84,08/09/19 13:11,"661 Center St, Seattle, WA 98101"
236857,Wired Headphones,1,11.99,08/31/19 16:16,"363 6th St, Atlanta, GA 30301"
236858,Lightning Charging Cable,1,14.95,08/01/19 20:34,"35 Jefferson St, San Francisco, CA 94016"
236859,34in Ultrawide Monitor,1,379.99,08/22/19 10:16,"833 Jefferson St, Boston, MA 02215"
236860,USB-C Charging Cable,1,11.95,08/01/19 19:22,"311 Cherry St, San Francisco, CA 94016"
236861,Wired Headphones,2,11.99,08/04/19 18:46,"990 Washington St, Atlanta, GA 30301"
236862,27in FHD Monitor,1,149.99,08/26/19 13:51,"173 South St, San Francisco, CA 94016"
236863,Wired Headphones,1,11.99,08/02/19 21:40,"674 Walnut St, New York City, NY 10001"
236864,Apple Airpods Headphones,1,150.0,08/23/19 12:01,"166 Park St, Portland, OR 97035"
236865,USB-C Charging Cable,1,11.95,08/09/19 08:42,"874 Main St, Austin, TX 73301"
236866,AA Batteries (4-pack),1,3.84,08/19/19 19:17,"583 Spruce St, Portland, ME 04101"
236867,USB-C Charging Cable,1,11.95,08/08/19 15:20,"948 Highland St, Los Angeles, CA 90001"
236868,Wired Headphones,1,11.99,08/29/19 23:19,"363 2nd St, Boston, MA 02215"
236869,Bose SoundSport Headphones,1,99.99,08/30/19 19:58,"436 Main St, Portland, OR 97035"
236870,Google Phone,1,600.0,08/09/19 20:04,"384 5th St, New York City, NY 10001"
236871,Wired Headphones,1,11.99,08/26/19 17:10,"478 9th St, San Francisco, CA 94016"
236872,Wired Headphones,1,11.99,08/02/19 22:59,"39 Johnson St, San Francisco, CA 94016"
236873,Lightning Charging Cable,1,14.95,08/26/19 11:24,"610 Chestnut St, San Francisco, CA 94016"
236874,34in Ultrawide Monitor,1,379.99,08/10/19 01:57,"800 4th St, Los Angeles, CA 90001"
236875,USB-C Charging Cable,1,11.95,08/13/19 09:22,"342 11th St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236876,Google Phone,1,600,08/14/19 20:52,"646 14th St, Boston, MA 02215"
236877,Apple Airpods Headphones,1,150,08/27/19 21:23,"133 Ridge St, Atlanta, GA 30301"
236878,ThinkPad Laptop,1,999.99,08/08/19 07:41,"35 Lincoln St, New York City, NY 10001"
236879,AA Batteries (4-pack),2,3.84,08/14/19 21:01,"284 West St, San Francisco, CA 94016"
236880,34in Ultrawide Monitor,1,379.99,08/10/19 14:46,"631 Highland St, Atlanta, GA 30301"
236881,AAA Batteries (4-pack),1,2.99,08/05/19 22:54,"342 Lake St, New York City, NY 10001"
236882,Macbook Pro Laptop,1,1700,08/09/19 14:05,"109 9th St, New York City, NY 10001"
236883,Apple Airpods Headphones,1,150,08/27/19 19:45,"589 2nd St, Atlanta, GA 30301"
236884,AAA Batteries (4-pack),1,2.99,08/13/19 05:10,"424 Meadow St, Portland, OR 97035"
236885,27in 4K Gaming Monitor,1,389.99,08/15/19 12:10,"835 Cedar St, Portland, OR 97035"
236885,USB-C Charging Cable,1,11.95,08/15/19 12:10,"835 Cedar St, Portland, OR 97035"
236886,Bose SoundSport Headphones,1,99.99,08/21/19 22:23,"310 Hill St, Los Angeles, CA 90001"
236887,27in 4K Gaming Monitor,1,389.99,08/31/19 10:20,"974 5th St, Los Angeles, CA 90001"
236888,Macbook Pro Laptop,1,1700,08/01/19 16:57,"887 Meadow St, New York City, NY 10001"
236889,27in FHD Monitor,1,149.99,08/21/19 21:06,"429 Sunset St, San Francisco, CA 94016"
236890,Lightning Charging Cable,1,14.95,08/11/19 00:35,"475 Lincoln St, Seattle, WA 98101"
236891,Flatscreen TV,1,300,08/07/19 13:41,"385 4th St, Portland, ME 04101"
236892,Lightning Charging Cable,1,14.95,08/08/19 15:35,"651 Madison St, Atlanta, GA 30301"
236893,ThinkPad Laptop,1,999.99,08/07/19 19:37,"942 Madison St, San Francisco, CA 94016"
236894,USB-C Charging Cable,1,11.95,08/03/19 21:55,"386 River St, Atlanta, GA 30301"
236895,USB-C Charging Cable,1,11.95,08/01/19 20:37,"243 Cedar St, Los Angeles, CA 90001"
236896,AA Batteries (4-pack),1,3.84,08/14/19 22:41,"959 Madison St, Dallas, TX 75001"
236897,AA Batteries (4-pack),1,3.84,08/31/19 15:13,"663 Dogwood St, Austin, TX 73301"
236898,Lightning Charging Cable,1,14.95,08/11/19 23:36,"236 River St, San Francisco, CA 94016"
236899,Apple Airpods Headphones,1,150,08/21/19 14:31,"954 Pine St, San Francisco, CA 94016"
236900,Bose SoundSport Headphones,1,99.99,08/26/19 18:50,"405 Ridge St, Portland, ME 04101"
236901,USB-C Charging Cable,1,11.95,08/01/19 18:11,"635 9th St, Seattle, WA 98101"
236902,AA Batteries (4-pack),1,3.84,08/02/19 09:24,"799 North St, San Francisco, CA 94016"
236903,AA Batteries (4-pack),2,3.84,08/27/19 01:31,"410 9th St, San Francisco, CA 94016"
236904,Apple Airpods Headphones,1,150,08/15/19 05:20,"998 Center St, San Francisco, CA 94016"
236905,Lightning Charging Cable,1,14.95,08/21/19 15:22,"705 West St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236906,Lightning Charging Cable,1,14.95,08/14/19 19:46,"39 Main St, Atlanta, GA 30301"
236907,Wired Headphones,1,11.99,08/24/19 18:09,"865 Jefferson St, San Francisco, CA 94016"
236908,AAA Batteries (4-pack),2,2.99,08/16/19 14:13,"851 Madison St, Los Angeles, CA 90001"
236909,AAA Batteries (4-pack),4,2.99,08/01/19 09:42,"912 Wilson St, Boston, MA 02215"
236910,USB-C Charging Cable,1,11.95,08/17/19 03:33,"744 5th St, New York City, NY 10001"
236911,AA Batteries (4-pack),1,3.84,08/27/19 16:27,"398 Cherry St, Austin, TX 73301"
236912,Lightning Charging Cable,1,14.95,08/18/19 19:00,"682 Dogwood St, San Francisco, CA 94016"
236913,AAA Batteries (4-pack),1,2.99,08/13/19 22:29,"712 South St, Boston, MA 02215"
236914,AAA Batteries (4-pack),1,2.99,08/23/19 11:59,"87 Adams St, Portland, OR 97035"
236915,Wired Headphones,1,11.99,08/17/19 11:06,"272 Ridge St, San Francisco, CA 94016"
236916,Wired Headphones,1,11.99,08/31/19 07:58,"474 Cedar St, Austin, TX 73301"
236917,ThinkPad Laptop,1,999.99,08/24/19 13:28,"847 Highland St, Portland, OR 97035"
236918,Lightning Charging Cable,1,14.95,08/04/19 10:12,"180 Main St, Atlanta, GA 30301"
236919,AA Batteries (4-pack),2,3.84,08/28/19 20:59,"30 Elm St, Atlanta, GA 30301"
236920,Wired Headphones,1,11.99,08/10/19 11:35,"673 1st St, New York City, NY 10001"
236921,Vareebadd Phone,1,400,08/10/19 12:45,"309 1st St, San Francisco, CA 94016"
236922,Wired Headphones,1,11.99,08/12/19 09:39,"346 Wilson St, New York City, NY 10001"
236923,AAA Batteries (4-pack),2,2.99,08/27/19 15:55,"306 6th St, Los Angeles, CA 90001"
236924,20in Monitor,1,109.99,08/29/19 16:39,"752 Willow St, Los Angeles, CA 90001"
236925,Wired Headphones,1,11.99,08/08/19 21:32,"559 Cedar St, San Francisco, CA 94016"
236926,AA Batteries (4-pack),1,3.84,08/25/19 21:02,"182 Pine St, New York City, NY 10001"
236927,34in Ultrawide Monitor,1,379.99,08/19/19 09:32,"548 11th St, San Francisco, CA 94016"
236928,iPhone,1,700,08/22/19 08:30,"319 12th St, San Francisco, CA 94016"
236929,Wired Headphones,2,11.99,08/11/19 15:08,"607 Chestnut St, San Francisco, CA 94016"
236930,ThinkPad Laptop,1,999.99,08/04/19 07:01,"894 Jackson St, New York City, NY 10001"
236931,Apple Airpods Headphones,1,150,08/25/19 08:34,"57 2nd St, New York City, NY 10001"
236932,iPhone,1,700,08/18/19 18:52,"428 Hickory St, Seattle, WA 98101"
236933,AAA Batteries (4-pack),1,2.99,08/19/19 20:32,"164 Pine St, San Francisco, CA 94016"
236934,AA Batteries (4-pack),1,3.84,08/20/19 11:53,"426 Ridge St, San Francisco, CA 94016"
236935,Apple Airpods Headphones,1,150,08/16/19 17:29,"972 11th St, New York City, NY 10001"
236936,Bose SoundSport Headphones,1,99.99,08/30/19 13:48,"721 11th St, San Francisco, CA 94016"
236937,Vareebadd Phone,1,400,08/06/19 18:20,"231 Washington St, Boston, MA 02215"
236938,AA Batteries (4-pack),1,3.84,08/12/19 17:07,"731 Cherry St, Seattle, WA 98101"
236939,USB-C Charging Cable,1,11.95,08/28/19 23:28,"608 Willow St, Boston, MA 02215"
236940,Wired Headphones,1,11.99,08/03/19 19:09,"976 Forest St, Boston, MA 02215"
