Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
248232,Lightning Charging Cable,1,14.95,09/11/19 05:25,"339 Willow St, Los Angeles, CA 90001"
248233,AAA Batteries (4-pack),1,2.99,09/28/19 12:24,"192 Jackson St, Dallas, TX 75001"
248234,34in Ultrawide Monitor,1,379.99,09/05/19 10:46,"855 Forest St, San Francisco, CA 94016"
248235,Lightning Charging Cable,1,14.95,09/26/19 20:16,"374 Cherry St, San Francisco, CA 94016"
248236,Lightning Charging Cable,1,14.95,09/13/19 15:34,"429 Wilson St, Boston, MA 02215"
248237,Wired Headphones,1,11.99,09/23/19 22:15,"255 9th St, New York City, NY 10001"
248238,Wired Headphones,1,11.99,09/04/19 12:59,"741 11th St, Los Angeles, CA 90001"
248239,Wired Headphones,1,11.99,09/13/19 21:31,"276 11th St, Los Angeles, CA 90001"
248240,AAA Batteries (4-pack),1,2.99,09/28/19 15:16,"823 Meadow St, San Francisco, CA 94016"
248241,AA Batteries (4-pack),2,3.84,09/22/19 16:12,"210 Maple St, Seattle, WA 98101"
248242,Lightning Charging Cable,2,14.95,09/13/19 19:21,"832 Johnson St, San Francisco, CA 94016"
248243,USB-C Charging Cable,1,11.95,09/04/19 10:49,"522 12th St, San Francisco, CA 94016"
248244,Lightning Charging Cable,1,14.95,09/21/19 16:01,"57 Willow St, Dallas, TX 75001"
248245,Wired Headphones,1,11.99,09/15/19 10:40,"969 Maple St, Dallas, TX 75001"
248246,Wired Headphones,1,11.99,09/11/19 20:13,"727 Center St, Los Angeles, CA 90001"
248247,27in 4K Gaming Monitor,1,389.99,09/09/19 23:35,"192 7th St, New York City, NY 10001"
248248,Apple Airpods Headphones,1,150.0,09/14/19 15:12,"769 6th St, New York City, NY 10001"
248249,AA Batteries (4-pack),1,3.84,09/10/19 16:32,"428 Center St, Seattle, WA 98101"
248250,iPhone,1,700.0,09/05/19 18:09,"374 Ridge St, Seattle, WA 98101"
248251,Vareebadd Phone,1,400.0,09/22/19 05:16,"652 West St, Dallas, TX 75001"
248252,AA Batteries (4-pack),1,3.84,09/19/19 01:13,"565 Sunset St, Dallas, TX 75001"
248253,Bose SoundSport Headphones,1,99.99,09/13/19 20:41,"296 Highland St, Atlanta, GA 30301"
248254,AAA Batteries (4-pack),2,2.99,09/19/19 18:35,"353 Madison St, San Francisco, CA 94016"
248255,Bose SoundSport Headphones,1,99.99,09/02/19 12:37,"240 Cedar St, Seattle, WA 98101"
248256,Wired Headphones,1,11.99,09/03/19 16:37,"384 Maple St, San Francisco, CA 94016"
248257,USB-C Charging Cable,2,11.95,09/10/19 09:51,"337 11th St, Boston, MA 02215"
248258,Macbook Pro Laptop,1,1700.0,09/21/19 09:57,"535 2nd St, Los Angeles, CA 90001"
248259,USB-C Charging Cable,1,11.95,09/14/19 20:33,"814 Lakeview St, Los Angeles, CA 90001"
248260,Apple Airpods Headphones,1,150.0,09/26/19 15:16,"998 Adams St, Portland, ME 04101"
248261,AAA Batteries (4-pack),2,2.99,09/04/19 06:21,"582 Elm St, San Francisco, CA 94016"
248262,20in Monitor,1,109.99,09/11/19 11:44,"100 Jefferson St, Seattle, WA 98101"
248263,34in Ultrawide Monitor,1,379.99,09/30/19 05:37,"327 Forest St, New York City, NY 10001"
248264,Bose SoundSport Headphones,1,99.99,09/05/19 19:59,"505 Elm St, Dallas, TX 75001"
248265,Vareebadd Phone,1,400.0,09/24/19 14:07,"939 14th St, San Francisco, CA 94016"
248265,Bose SoundSport Headphones,1,99.99,09/24/19 14:07,"939 14th St, San Francisco, CA 94016"
248266,27in 4K Gaming Monitor,1,389.99,09/28/19 23:20,"685 Cherry St, Dallas, TX 75001"
248267,Macbook Pro Laptop,1,1700.0,09/09/19 18:59,"147 Lakeview St, Los Angeles, CA 90001"
248268,Lightning Charging Cable,1,14.95,09/25/19 17:54,"341 Jefferson St, Los Angeles, CA 90001"
248269,Lightning Charging Cable,1,14.95,09/18/19 22:23,"566 Spruce St, Atlanta, GA 30301"
248270,USB-C Charging Cable,1,11.95,09/08/19 11:04,"82 Meadow St, San Francisco, CA 94016"
248271,34in Ultrawide Monitor,1,379.99,09/09/19 15:33,"871 Lincoln St, Boston, MA 02215"
248272,ThinkPad Laptop,1,999.99,09/01/19 11:11,"246 Hill St, Dallas, TX 75001"
248273,AA Batteries (4-pack),1,3.84,09/02/19 08:09,"30 Meadow St, Seattle, WA 98101"
248274,AA Batteries (4-pack),1,3.84,09/27/19 21:49,"418 River St, Boston, MA 02215"
248275,Apple Airpods Headphones,1,150.0,09/18/19 19:05,"530 Main St, Dallas, TX 75001"
248276,iPhone,1,700.0,09/22/19 17:13,"620 North St, New York City, NY 10001"
248277,Macbook Pro Laptop,1,1700.0,09/28/19 12:58,"391 Hill St, New York City, NY 10001"
248278,Wired Headphones,1,11.99,09/09/19 13:02,"811 14th St, Dallas, TX 75001"
248279,Bose SoundSport Headphones,1,99.99,09/25/19 22:43,"322 13th St, Atlanta, GA 30301"
248280,27in FHD Monitor,1,149.99,09/30/19 15:16,"129 Dogwood St, Los Angeles, CA 90001"
248281,Wired Headphones,1,11.99,09/05/19 16:19,"385 8th St, Los Angeles, CA 90001"
248282,Apple Airpods Headphones,1,150.0,09/01/19 22:13,"941 7th St, Boston, MA 02215"
248283,Apple Airpods Headphones,1,150.0,09/10/19 14:13,"687 4th St, Atlanta, GA 30301"
248284,27in 4K Gaming Monitor,1,389.99,09/22/19 04:36,"801 12th St, Los Angeles, CA 90001"
248285,Apple Airpods Headphones,1,150.0,09/30/19 21:10,"134 5th St, Portland, OR 97035"
248286,Wired Headphones,1,11.99,09/17/19 22:10,"806 Lake St, New York City, NY 10001"
248287,Bose SoundSport Headphones,1,99.99,09/26/19 12:02,"375 River St, Portland, OR 97035"
248288,Bose SoundSport Headphones,1,99.99,09/02/19 09:11,"360 4th St, San Francisco, CA 94016"
248289,Wired Headphones,1,11.99,09/11/19 12:35,"566 Main St, Dallas, TX 75001"
248290,AA Batteries (4-pack),1,3.84,09/06/19 21:18,"283 West St, San Francisco, CA 94016"
248291,Apple Airpods Headphones,1,150.0,09/14/19 10:31,"556 Forest St, San Francisco, CA 94016"
248292,Wired Headphones,2,11.99,09/16/19 13:00,"832 West St, San Francisco, CA 94016"
248293,Macbook Pro Laptop,1,1700.0,09/02/19 16:53,"967 4th St, New York City, NY 10001"
248294,Macbook Pro Laptop,1,1700.0,09/07/19 17:08,"165 North St, Portland, OR 97035"
248295,Macbook Pro Laptop,1,1700.0,09/26/19 23:33,"999 North St, San Francisco, CA 94016"
248296,AA Batteries (4-pack),1,3.84,09/17/19 16:39,"342 Hill St, Boston, MA 02215"
248297,AAA Batteries (4-pack),2,2.99,09/08/19 00:07,"358 Willow St, San Francisco, CA 94016"
248298,AA Batteries (4-pack),1,3.84,09/20/19 21:15,"278 North St, Atlanta, GA 30301"
248299,Lightning Charging Cable,1,14.95,09/22/19 20:16,"72 7th St, Portland, OR 97035"
248300,AAA Batteries (4-pack),1,2.99,09/01/19 16:57,"160 7th St, Boston, MA 02215"
248301,AAA Batteries (4-pack),2,2.99,09/05/19 10:38,"465 7th St, New York City, NY 10001"
248302,27in 4K Gaming Monitor,1,389.99,09/08/19 08:52,"787 Hickory St, Boston, MA 02215"
248303,20in Monitor,1,109.99,09/17/19 19:50,"3 Hickory St, Dallas, TX 75001"
248304,AAA Batteries (4-pack),1,2.99,09/21/19 09:10,"445 Walnut St, Atlanta, GA 30301"
248305,Lightning Charging Cable,1,14.95,09/01/19 13:05,"334 14th St, Boston, MA 02215"
248306,USB-C Charging Cable,1,11.95,09/15/19 13:44,"38 2nd St, New York City, NY 10001"
248307,Wired Headphones,1,11.99,09/04/19 20:15,"262 4th St, San Francisco, CA 94016"
248308,27in 4K Gaming Monitor,1,389.99,09/12/19 18:10,"783 Lake St, Los Angeles, CA 90001"
248309,iPhone,1,700.0,09/07/19 14:27,"137 1st St, Seattle, WA 98101"
248310,iPhone,1,700.0,09/05/19 21:00,"201 Spruce St, Austin, TX 73301"
248311,AA Batteries (4-pack),1,3.84,09/21/19 18:09,"532 12th St, Los Angeles, CA 90001"
248312,USB-C Charging Cable,1,11.95,09/14/19 16:29,"613 Madison St, New York City, NY 10001"
248313,Lightning Charging Cable,1,14.95,09/25/19 16:39,"212 Church St, Los Angeles, CA 90001"
248314,Wired Headphones,1,11.99,09/20/19 14:54,"349 12th St, Atlanta, GA 30301"
248315,Wired Headphones,1,11.99,09/13/19 09:07,"157 Madison St, San Francisco, CA 94016"
248316,Lightning Charging Cable,1,14.95,09/15/19 16:11,"479 Park St, San Francisco, CA 94016"
248317,AAA Batteries (4-pack),1,2.99,09/17/19 18:35,"237 Spruce St, Portland, ME 04101"
248318,Google Phone,1,600.0,09/24/19 12:43,"165 Hill St, Austin, TX 73301"
248319,AAA Batteries (4-pack),3,2.99,09/03/19 14:58,"389 4th St, Seattle, WA 98101"
248320,Apple Airpods Headphones,1,150.0,09/10/19 22:49,"343 Lakeview St, Atlanta, GA 30301"
248321,Bose SoundSport Headphones,1,99.99,09/08/19 00:42,"351 Highland St, Seattle, WA 98101"
248322,AA Batteries (4-pack),2,3.84,09/13/19 15:08,"279 Hill St, San Francisco, CA 94016"
248323,Google Phone,1,600.0,09/30/19 20:36,"725 10th St, Portland, OR 97035"
248323,Bose SoundSport Headphones,1,99.99,09/30/19 20:36,"725 10th St, Portland, OR 97035"
248324,20in Monitor,1,109.99,09/12/19 23:11,"728 Hickory St, Dallas, TX 75001"
248325,Lightning Charging Cable,1,14.95,09/14/19 16:10,"859 9th St, San Francisco, CA 94016"
248326,Apple Airpods Headphones,1,150.0,09/18/19 06:53,"283 2nd St, New York City, NY 10001"
248327,34in Ultrawide Monitor,1,379.99,09/14/19 12:05,"52 13th St, San Francisco, CA 94016"
248328,Apple Airpods Headphones,1,150.0,09/26/19 14:27,"191 Willow St, San Francisco, CA 94016"
248329,Vareebadd Phone,1,400.0,09/02/19 15:56,"472 11th St, Austin, TX 73301"
248329,Wired Headphones,1,11.99,09/02/19 15:56,"472 11th St, Austin, TX 73301"
248330,AAA Batteries (4-pack),1,2.99,09/12/19 14:40,"862 Cedar St, Seattle, WA 98101"
248331,iPhone,1,700.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016"
248331,Lightning Charging Cable,1,14.95,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016"
248331,Apple Airpods Headphones,1,150.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016"
248332,Apple Airpods Headphones,1,150.0,09/08/19 11:16,"57 South St, Seattle, WA 98101"
248333,Flatscreen TV,1,300.0,09/05/19 16:47,"622 Lakeview St, Los Angeles, CA 90001"
248334,Lightning Charging Cable,1,14.95,09/17/19 09:40,"847 Park St, Atlanta, GA 30301"
248335,Apple Airpods Headphones,1,150.0,09/17/19 23:07,"791 South St, New York City, NY 10001"
248336,Apple Airpods Headphones,1,150.0,09/27/19 19:52,"47 Willow St, Atlanta, GA 30301"
248337,AA Batteries (4-pack),1,3.84,09/08/19 19:04,"739 Cedar St, Portland, OR 97035"
248338,USB-C Charging Cable,1,11.95,09/16/19 10:48,"811 12th St, Boston, MA 02215"
248339,Bose SoundSport Headphones,1,99.99,09/08/19 21:04,"723 North St, San Francisco, CA 94016"
248340,AAA Batteries (4-pack),1,2.99,09/13/19 20:08,"896 12th St, Seattle, WA 98101"
,,,,,
248341,USB-C Charging Cable,1,11.95,09/18/19 11:39,"755 5th St, Los Angeles, CA 90001"
248342,Apple Airpods Headphones,1,150,09/11/19 00:43,"922 Elm St, New York City, NY 10001"
248343,USB-C Charging Cable,1,11.95,09/24/19 22:33,"732 Spruce St, Atlanta, GA 30301"
248344,Wired Headphones,1,11.99,09/29/19 09:48,"749 Center St, New York City, NY 10001"
248345,USB-C Charging Cable,1,11.95,09/30/19 19:08,"853 2nd St, Atlanta, GA 30301"
248346,Lightning Charging Cable,1,14.95,09/06/19 03:22,"855 Chestnut St, Los Angeles, CA 90001"
248347,AA Batteries (4-pack),1,3.84,09/19/19 13:30,"187 8th St, New York City, NY 10001"
248348,AA Batteries (4-pack),1,3.84,09/25/19 12:28,"649 North St, San Francisco, CA 94016"
248349,Bose SoundSport Headphones,1,99.99,09/05/19 20:31,"722 12th St, Boston, MA 02215"
248350,iPhone,1,700,09/30/19 19:33,"717 12th St, Los Angeles, CA 90001"
248351,27in 4K Gaming Monitor,1,389.99,09/17/19 18:32,"853 Jackson St, New York City, NY 10001"
248352,Macbook Pro Laptop,1,1700,09/18/19 05:26,"987 Chestnut St, New York City, NY 10001"
248353,Wired Headphones,1,11.99,09/11/19 15:10,"965 7th St, Atlanta, GA 30301"
248354,Macbook Pro Laptop,1,1700,09/21/19 11:54,"514 11th St, Atlanta, GA 30301"
248355,Apple Airpods Headphones,1,150,09/23/19 12:32,"647 Hickory St, New York City, NY 10001"
248356,USB-C Charging Cable,2,11.95,09/21/19 15:29,"41 Main St, San Francisco, CA 94016"
248357,Lightning Charging Cable,1,14.95,09/27/19 19:15,"7 13th St, Atlanta, GA 30301"
248358,USB-C Charging Cable,1,11.95,09/18/19 01:33,"380 Park St, Portland, ME 04101"
248359,Apple Airpods Headphones,1,150,09/27/19 12:35,"176 Jefferson St, San Francisco, CA 94016"
248360,Bose SoundSport Headphones,2,99.99,09/01/19 08:46,"872 North St, San Francisco, CA 94016"
248361,Wired Headphones,1,11.99,09/01/19 10:09,"872 Lake St, San Francisco, CA 94016"
248362,Apple Airpods Headphones,1,150,09/26/19 10:45,"620 10th St, New York City, NY 10001"
248363,34in Ultrawide Monitor,1,379.99,09/29/19 21:35,"182 Maple St, Los Angeles, CA 90001"
248364,27in FHD Monitor,1,149.99,09/13/19 10:47,"535 7th St, New York City, NY 10001"
248365,Google Phone,1,600,09/04/19 19:37,"930 Forest St, Dallas, TX 75001"
248366,Bose SoundSport Headphones,1,99.99,09/29/19 13:17,"158 Lake St, San Francisco, CA 94016"
248367,iPhone,1,700,09/29/19 19:44,"31 Madison St, Atlanta, GA 30301"
248368,AAA Batteries (4-pack),3,2.99,09/19/19 07:55,"552 Hickory St, San Francisco, CA 94016"
248369,USB-C Charging Cable,1,11.95,09/02/19 21:35,"377 Hill St, Los Angeles, CA 90001"
248370,34in Ultrawide Monitor,1,379.99,09/07/19 09:40,"825 Lincoln St, Seattle, WA 98101"
248371,Wired Headphones,1,11.99,09/14/19 09:50,"378 10th St, Boston, MA 02215"
248372,Lightning Charging Cable,1,14.95,09/09/19 20:39,"906 1st St, Atlanta, GA 30301"
248373,USB-C Charging Cable,1,11.95,09/02/19 13:48,"590 Jackson St, New York City, NY 10001"
248374,AA Batteries (4-pack),1,3.84,09/20/19 20:35,"674 Elm St, San Francisco, CA 94016"
248375,AA Batteries (4-pack),2,3.84,09/03/19 12:37,"875 Wilson St, Boston, MA 02215"
248376,20in Monitor,1,109.99,09/22/19 15:14,"982 Adams St, San Francisco, CA 94016"
248377,USB-C Charging Cable,1,11.95,09/13/19 14:05,"965 Center St, Los Angeles, CA 90001"
248378,Lightning Charging Cable,1,14.95,09/12/19 06:19,"662 Walnut St, Los Angeles, CA 90001"
248379,AAA Batteries (4-pack),1,2.99,09/29/19 13:31,"244 2nd St, Portland, ME 04101"
248380,AAA Batteries (4-pack),1,2.99,09/28/19 16:09,"937 Ridge St, New York City, NY 10001"
248381,Bose SoundSport Headphones,1,99.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016"
248381,34in Ultrawide Monitor,1,379.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016"
248382,AAA Batteries (4-pack),1,2.99,09/10/19 20:08,"383 Meadow St, San Francisco, CA 94016"
248383,Wired Headphones,1,11.99,09/14/19 23:15,"854 Ridge St, Boston, MA 02215"
248384,20in Monitor,1,109.99,09/17/19 12:48,"202 9th St, San Francisco, CA 94016"
248385,AAA Batteries (4-pack),1,2.99,09/10/19 09:33,"488 Lakeview St, San Francisco, CA 94016"
248386,Wired Headphones,1,11.99,09/06/19 15:27,"771 Hill St, New York City, NY 10001"
248387,AAA Batteries (4-pack),1,2.99,09/02/19 13:32,"534 13th St, Los Angeles, CA 90001"
248388,Lightning Charging Cable,1,14.95,09/02/19 17:35,"508 Chestnut St, Los Angeles, CA 90001"
248389,LG Dryer,1,600.0,09/14/19 08:40,"850 5th St, San Francisco, CA 94016"
248390,Lightning Charging Cable,1,14.95,09/26/19 12:19,"181 12th St, Portland, OR 97035"
248391,Bose SoundSport Headphones,1,99.99,09/07/19 13:09,"159 1st St, San Francisco, CA 94016"
248392,Lightning Charging Cable,1,14.95,09/23/19 11:50,"492 Hickory St, Boston, MA 02215"
248393,Lightning Charging Cable,1,14.95,09/25/19 07:18,"406 Jackson St, Seattle, WA 98101"
248394,Lightning Charging Cable,3,14.95,09/17/19 09:20,"520 11th St, Dallas, TX 75001"
248395,Vareebadd Phone,1,400,09/20/19 19:06,"872 Pine St, New York City, NY 10001"
248396,Macbook Pro Laptop,1,1700,09/11/19 20:20,"284 Madison St, New York City, NY 10001"
248397,Wired Headphones,1,11.99,09/27/19 14:51,"691 South St, New York City, NY 10001"
248398,USB-C Charging Cable,1,11.95,09/01/19 21:04,"259 4th St, San Francisco, CA 94016"
248399,AA Batteries (4-pack),2,3.84,09/28/19 22:54,"512 Spruce St, New York City, NY 10001"
248400,Apple Airpods Headphones,1,150,09/22/19 00:35,"335 Sunset St, Austin, TX 73301"
248401,27in FHD Monitor,1,149.99,09/01/19 06:40,"514 6th St, Seattle, WA 98101"
248402,Lightning Charging Cable,1,14.95,09/18/19 19:30,"756 Sunset St, Atlanta, GA 30301"
248403,Wired Headphones,2,11.99,09/21/19 16:43,"972 Main St, San Francisco, CA 94016"
248404,AA Batteries (4-pack),1,3.84,09/17/19 16:03,"9 South St, Dallas, TX 75001"
248405,AA Batteries (4-pack),1,3.84,09/05/19 20:13,"337 Adams St, New York City, NY 10001"
248406,34in Ultrawide Monitor,1,379.99,09/05/19 16:50,"631 Highland St, Los Angeles, CA 90001"
248407,iPhone,1,700,09/22/19 15:10,"18 Park St, Seattle, WA 98101"
248407,Lightning Charging Cable,1,14.95,09/22/19 15:10,"18 Park St, Seattle, WA 98101"
248407,Apple Airpods Headphones,1,150,09/22/19 15:10,"18 Park St, Seattle, WA 98101"
248408,AAA Batteries (4-pack),1,2.99,09/17/19 15:09,"412 Meadow St, Boston, MA 02215"
248409,USB-C Charging Cable,1,11.95,09/08/19 20:50,"925 6th St, Austin, TX 73301"
248410,Wired Headphones,1,11.99,09/20/19 11:05,"340 Madison St, Austin, TX 73301"
248411,Flatscreen TV,1,300,09/26/19 23:19,"112 13th St, Boston, MA 02215"
248412,Apple Airpods Headphones,1,150,09/03/19 13:33,"155 Highland St, Portland, OR 97035"
248413,Macbook Pro Laptop,1,1700,09/07/19 19:40,"633 West St, Atlanta, GA 30301"
248414,AA Batteries (4-pack),1,3.84,09/05/19 21:56,"607 5th St, Portland, OR 97035"
248415,Lightning Charging Cable,1,14.95,09/25/19 20:00,"893 Forest St, New York City, NY 10001"
248416,Lightning Charging Cable,1,14.95,09/06/19 16:11,"183 Lakeview St, Atlanta, GA 30301"
248417,Bose SoundSport Headphones,1,99.99,09/27/19 13:06,"766 River St, Dallas, TX 75001"
